	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_132	0.166010621407324	0	0	0	0	0	0.279847267555479	0	0	0.0855483855371738	0	0	0.296147585985571	0	0	0
OTU_39017	0.350982072702191	0.136022478862372	0.0803177249581758	0	0	0	0	0.409188899302032	0.275961943587766	0	0.110087098442699	0.186744103882586	0	0.331170566555167	0.249119682220183	0.193137547588143
OTU_2571	0	0	0	0.400493281064136	0	0	0.0738030888564889	0	0	0.0725983221218582	0.378182989639412	0	0.0830817021649168	0.252275540614697	0	0
OTU_33095	0	0	0	0	0	0	0	0	0	0	0.0924817073054452	0	0	0	0	0
OTU_2802	0	0.117714351526094	0	0	0.332301785974354	0	0	0.319040859721097	0	0.106974549363252	0	0	0	0	0	0
OTU_1996	0.0929421422575073	0.170840146796602	0	0	0	0	0	0	0	0	0	0	0.146698767995374	0	0	0
OTU_286	0.450158993468594	0.268923920904447	1.44838271347457	0	0.932354568007285	0.158233408412723	0.297920707617741	0.361469543461735	0.768345749144416	1.51532785992869	0.713862595598858	0.446053875994487	0.0900868747624334	0.165072805658288	0.114607020918964	0.164334013690712
OTU_2933	0	0.0773653777272679	0	0	0	0	0.205969981106459	0	0	0	0.147547712160433	0	0	0	0	0.0821388795748579
OTU_3524	0.104689653476646	0	0.0881333314074903	0.187419633869448	0.15266471211746	0	0.110892742081714	0.085818100152624	0.0904051617511334	0.18037160752596	0.111403020972666	0.0804171227188012	0.21561219556136	0	0.0730688454511182	0
OTU_3933	0	0.106238312873788	0	0	0.134722527580583	0	0	0	0.105758912094961	0	0.117302086482304	0	0	0.0996515382578828	0.222438741499228	0
OTU_1415	0	0	0	0	0.334958199808954	0.114074267252953	0	0.225389604824731	0.12030554098345	0.437414265583929	0	0	0.14331679098675	0.124821429886954	0	0.0749352083122622
OTU_3610	0.237904002291217	0.0834948749937289	0.274710770780714	0.690364673122615	0.88895086681341	0.0716803467055082	0.167808106796509	0.220202468767455	0.295048972444772	0.464287549762838	0.467436908110184	0.601423823831786	0.23847333800394	0.289950534616734	0.0870109261443084	0.0783013477565873
OTU_289	0.332695778545481	0.718027234452772	0.126522756098329	0.100980276818455	0	0	0.207350614585911	0.450542774213889	0.899161119034458	0.527989285960931	0.621833306577931	0	0.375932741092712	0	0.106772183872509	0.2027273854097
OTU_4146	0.0727027923308706	0	1.29409985984322	0.385036952937174	0.303877715261439	0	0.108411177821073	0	0.247728301807028	0.103882610262409	0.249753147064469	0	0.200408002749975	0	0.0875995913855137	0.0834757295703356
OTU_3519	0	0.485533015384835	0	0.369541824066978	0	0	0.138742711020699	0	0.438401766516427	0.231472197477032	0.588292446244427	0	0.0747990983030415	0.250492915012909	0.0834645799175901	0.0786669533578165
OTU_356	0.251067866274282	0.908038130035574	0.104072569734193	0.352562678967418	0.488109288528887	0.128431172881692	0.416931270357275	0	0.671812820271368	0.416279556715106	0.736894424679148	0	0	0	0.85664191676121	0.329535094659948
OTU_403	0.193231138378409	0.352566755842416	0.27896994840178	0.117843784440173	0	0.0888046178013099	0	0.592265619226302	0.0884529053730744	0.331655016088895	0.15789313304708	0.506611636786264	0.175024243740662	0.23300869726429	0.10451152868625	0.0876300171321173
OTU_359	0	0	0	0	0.302549664217618	0.140528165063766	0.146649459593284	0	0	0	0	0	0.152297543307576	0.0922513611174432	0	0
OTU_1207	0	0.0819912992758007	0.371476342079003	0	0.146006832097739	0.226072757511533	0	0.132949554888565	0	0	0.207304881447653	0.0836917418242219	0	0	0.129172451029708	0.0657382620390125
OTU_2441	0	0	0	0.123268491067346	0.128370774174761	0	0	0	0.113064730162523	0	0	0	0	0	0	0
OTU_368	0.0800176232100182	1.76717343156542	0.326702305802116	0.222942618074862	0	0.212933701131762	4.06350649716392	0.229504158148764	4.352757097495	1.31437221866439	0.735993389465302	0	0.14767872509353	0	1.57204825689971	0.359249769759072
OTU_3168	0	0.0914241071342598	0	0.374209482343178	0	0	0	0	0	0	0	0.296944671605199	0	0	0.0749143741452837	0
OTU_2103	0.0834205709458924	0	0	0.0981390463727777	0	0.124579597796258	0.132955802990994	0	0	0	0	0	0.0860858350393964	0.0710531240100291	0.0918926160839333	0.104838404166768
OTU_2419	0	0	0	0.109498000092617	0.285564326996179	0	0.215222338710009	0.131003831830501	0.196625256845941	0.177071686490813	0.176073110720031	0.369026621437079	0.384890076365867	0.260038352156075	0.0841888463742663	0.26966744796709
OTU_4059	0	0	0	0	0.331234054054086	0	0.131883052654717	0	0	0	0	0	0.098827786426063	0	0.0883831677630399	0
OTU_2562	0	0	0	0	0	0	0.13138432028744	0	0	0	0	0	0	0	0	0
OTU_3112	0	0	0.155518697181062	0.109589459747645	0	0	0.0609668266298904	0	0.339233520770672	0	0.103741382679254	0.116633035047378	0.115446493080975	0.203891141033523	0	0.582458463115714
OTU_1055	0.105372243469849	0	0	0	0	0	0.125004434804451	0	0	0.227596195334126	0	0	0	0	0	0.0738364897094381
OTU_266	0.0811721915368661	0.855934554591489	0.362786236149455	0.0932780849468019	0.0839946643966006	0.186480208618976	0.158575932721637	0.249941280822697	0.386242918593017	1.90863513457301	0	0	0.094979430202654	0.485007393451425	0.253438562192319	0.884433950915481
OTU_341	1.82712886167847	0.323917506614746	0	0	0.129583526424724	0.0943461507913574	0	0.0818841910795811	1.92799781610789	0.137235942317017	0.391735095466299	0	0	0	0.419941698895467	0.39360732164981
OTU_398	0.450036992000536	0.912139689815004	1.63509634550409	0.390997972341445	0.0697069449183295	0.38589754854142	3.71073670580276	0.168375435980465	1.5252824350256	1.01521674367974	1.89093133022195	0	0.0870887376410655	0.146745680211096	4.51944972690739	0.47122001446911
OTU_41	1.06342631977184	1.81825198918158	1.49696554006129	0.19651553252738	0.462746318022269	0.19858880490328	2.11184565307434	0	1.00492436282099	2.11864651467543	3.12972986996328	0.0748578406567536	0.198455312364653	0.114333608408494	1.80807616244178	0.357925976453807
OTU_2165	0	0.0858503957982104	0	0	0.0812867620125859	0.0852151620277173	0	0.282116181437253	0	0.167762424093888	0	0.144073289395819	0.220861868471386	0	0.0832013651980941	0
OTU_261	0	0	0	0.0888804023939158	0.264482082640938	0	0	0	0	0	0	0	0	0	0	0
OTU_3783	0.105544401573021	0	0	0	0.156853389238021	0	0	0.157402839384846	0	0	0	0	0	0	0	0
OTU_4190	0	0	0.0676818325481662	0.107572979492476	0	0	0.190239821739828	0	0	0.180004849757808	0.235126434996895	0	0	0	0	0
OTU_321	1.07046582975518	1.53772798540825	0.273275181093565	0.356380558742882	0	0.544455722823636	0.590617994763027	0.703606664879335	3.70913135651326	1.57181570272289	2.73330756670276	0.225912761731901	0.289703649770909	0.250234329168132	1.79996860375981	0.794492013086016
OTU_401	0	0.276883700947664	0	0.0974284039287574	0	0.754793922787261	0.361546546946237	0.124175626325393	1.14543945131484	1.0358371157299	0.332753566597489	0	0	0.0901904358691903	0.143225693258114	0.483978100335917
OTU_420	0.586916357695627	0.860047382361509	0	0.0821913110868728	0.328803069401449	0	0.601963805295055	0.191978994099033	1.78190781503761	1.15628921146338	1.16201683698955	0.145703644572034	0	0.0969375903305117	0.197965290100119	0.41522409677053
OTU_382	0	0.45599071671154	0	0	0	0	0.33489533449703	0.207069232680699	0.154025496258611	0.0696576869185121	0.10828025139078	0	0.0958277180393863	0.209006819008974	0.0821571252348688	0
OTU_1377	0	0	0	0	0	0	0	0.11506299626974	0	0	0	0.0973181478531273	0	0	0	0
OTU_3691	0	0.386136971029875	0.0803260616797992	0.152315459185761	0.135990404000358	0.0773368991210278	0	0.162443859752199	0.110740176831616	0.183372371211085	0.163658169226846	0.136458348370353	0.255231063684202	0.134622645972911	0.14559390295204	0.145955294380766
OTU_4212	0	0	0	0	0.241716006183692	0	0	0	0	0.146331850758135	0	0	0.233241916883206	0	0	0
OTU_2610	0	0.104199659407652	0	0	0.486240119413446	0	0	0	0.210892495641749	0	0	0	0	0	0.244531043157166	0
OTU_221	0	0	0	0	0.176857924575008	0	0.128344237681822	0.259143282411872	0	0.391664939171572	0.101968458991133	0	0.185511798632213	0	0.217162353086718	0.17696591013858
OTU_4121	0	0	0	0	0.0939451521400438	0	0	0.419336628147216	0	0	0	0.280116567545825	0.114157457847734	0.095722564910379	0	0
OTU_4227	0.0631668429617285	0	0	0	0.184649799557317	0	0	0	0	0	0.118841519479841	0.0718223995480684	0.107613056691865	0.0930360182699239	0	0.0522392423147944
OTU_166	0	0	0.0951833664625507	0	0	0	0	0	0	0.0637997399618576	0	0.102469357918006	0	0	0.223408467966351	0.25443671376247
OTU_159	0	0.226927311041254	0	0.191355038121018	0	0.261673392310664	0.0727932982957003	0.0794020044853275	0.681249258240626	0.593178826335361	1.19429631193105	0.093543479612004	0.180410774796678	0	0.561179362714398	0.17989810347324
OTU_1108	0	0	0	0	0	0	0	0	0	0	0	0.0920835139081725	0	0.204560018209763	0	0
OTU_1786	0	0.307818746898992	0	0	0.0747133938041531	0.440197381060394	0.453001424151721	0	0	0.463373769448703	0	0	0.072518511401992	0.0933393883330911	0	0
OTU_3180	0	0	0	0.586535485381634	0.120357596669432	0.151656010331156	0	0.151626865652148	0.135016665650475	0	0	0.490329992057125	0.170704661427527	0.21959496496631	0	0.0761973329103887
OTU_4233	0	0	0	0.181485684772471	0.105218120934512	0.0668295966293847	0	0	0	0	0	0	0	0	0.151098971440615	0
OTU_423	0.150703872208529	0.631330038793427	0.114951027056384	0	0	0.598083694179693	0.652922052286665	0	0.597546710775913	1.01266621984091	0	0	0	0.333189400616129	0.327391995534292	0.0987927428937775
OTU_43	0.415989102700137	0.53860420062728	0.684985481428653	0.0862363652747189	0.280703700466324	0.0912259928170763	1.1031086165593	0.298481693222514	2.7316490452753	0.412754065366598	0.759273432553176	0	0.459019732564446	0.211242298084363	0.251022697711348	0
OTU_354	0.224726382077501	0.105564584039588	0.16304095472262	0.0912925528649743	0.109243868768224	0.127415192222434	0.224540278164217	0.130797493423068	1.01498603934453	0.179295290584661	0.750022225129746	0	0.230065087951611	0	0.550715661623854	0.810796727648127
OTU_393	0	0.138262480790409	0	0.182705333627915	0.119188400825706	0.154541058011967	0	0.0884464405034532	0.11799655030903	0.122660533675343	0	0	0.0893933509515099	0.243334185034855	0.11953147671694	0.0692954903992719
OTU_1316	0	0	0.173481678553907	0	0.244852875398161	0	0.215947967433652	0.0649169437912709	0	0.217470490740409	0.130788969117696	0.156536447888084	0	0.15331677483714	0	0.115144324493029
OTU_312	0	0.144818691167507	0.300111321189078	0	0	0	0.102463685232292	0.106642221050723	0.0797977968037297	0.0979919738862887	0.0998607452455738	0.197771489812399	0	0	0	0
OTU_2513	0.0907350586708586	0	0.183469569093589	0.0760648326035027	0.178346795818544	0	0	0.0686292082543968	0	0	0	0	0	0	0	0.0822825290039314
OTU_42	1.29344884491852	1.3002987387293	0.448071047015027	0.328836212783347	0.181198947666041	0.0858242592324828	0.483494502980833	0	2.33322038668052	0.766371773534259	2.51803691594899	0	0	0	0.483413318986714	0.373984026218583
OTU_1360	0.157757219655584	0	0	0	0.0849335496228852	0	0	0	0	0	0	0.111824377265248	0.0773342136220125	0	0	0.279633203596441
OTU_11187	0	0.0819381530603863	0	0	0	0.09686578708782	0	0	0	0	0	0.206636341617851	0	0	0	0.0633086036650948
OTU_1734	0.0733038363557149	0	0	0	0	0	0	0	0	0.0721100515700855	0	0	0	0	0	0
OTU_413	0	0.155013734889313	0.187284678915088	0	0.0403801121012006	0.136249694437919	0.103286650347111	0.0449602919753164	0	0	0	0.357183788373221	0	0	0	0
OTU_3948	0	0.236198540115187	0	0	0.0914113479303361	0.133380013369676	0.085804593689411	0	0.108932829677287	0.113819844048876	0.0784101339942327	0	0	0	0.134735820122983	0.163578331982677
OTU_2761	0.259894775525064	0.339676691939148	0	0.180480703597022	0.177129620237139	0.207679425303338	0.121112738247184	0	0.266355289080487	0.070214008568298	0.0738696934692752	0.16727551690237	0.267556639041585	0	0.188018347578883	0.0602013730819739
OTU_2068	0	0	0	0	0	0	0	0	0	0	0	0.305404575316672	0	0	0	0
OTU_1726	0	0	0.211205317130599	0.09251323860756	0	0	0	0.213899396246181	0	0	0	0	0	0.429754407303184	0	0
OTU_2131	0.0895627448075321	0	0.176308345176348	0	0	0	0.0840025135832925	0	0.0838495693964891	0	0.155431457985416	0	0.0855348772405945	0.102028939463869	0	0
OTU_2593	0	0.101975788134508	0.114778752031871	0	0.127048623314574	0	0	0.108793569225914	0.183625881997735	0.0951809367006637	0.205836054636302	0	0.0896227078446536	0	0	0
OTU_3365	0.100977726688945	0	0.088595979228475	0.103025421705852	0.0844050073444589	0.279613237786283	0	0	0.0803625335996686	0	0.0758160849540693	0	0	0.122999402907404	0	0.149405420714784
OTU_3865	0	0	0.115368892916472	0	0	0	0	0	0.162999007565958	0.166876502166998	0.136100626825885	0	0	0	0	0.0887134515208265
OTU_4427	0.122569130211151	0.143206468615312	0.670428351249777	0	0	0	0	0	0.578897612321474	0.084701839454526	0.443114977291356	0	0	0	0	0.085124481761698
OTU_388	0	0.151931349930067	0	0.497864439375333	0	0	0.0944250244355615	0	0.091843854451568	0.443405086185256	0.402266351949451	0	0.0857834484892726	0	0.346956208637748	0.731014053790125
OTU_1392	0	0	0	0	0	0	0	0.113099292603846	0	0.0961375180995657	0	0.142631867220708	0	0	0	0
OTU_1592	0	0	0.251355200597746	0	0	0	0	0	0	0.0779963835731456	0	0	0	0	0.0837504002410808	0
OTU_3290	0.581714737414662	0.86965990217263	0.508163062440821	0.388190872572711	0.62380272424899	0.265351132444153	0.50512303838564	0.848876966478119	0.934835275100052	0.810162776105756	0.761636689635052	0	0.411265169977188	0.465801444674437	0.989327117055677	0.633761307825165
OTU_364	0.158841282908259	0.618172543615708	0.60253663804791	0	0.181695668731498	0.148678072975619	0.372393280977349	0.167747420342756	0.51381759344486	0.136557807834514	0.26375269282057	0.154282645951484	0.147258637365781	0.105202407659798	0.187868951546382	0.103667261561795
OTU_34392	0.0884393023329055	0	0.0891184627798992	0	0.109006676651822	0.531613095626223	0.595046673198608	0.118214753080068	0.0781328621594334	0	0.0815927349105544	0	0.111106512282327	0	0.157692807147186	0.0979202114850643
OTU_3541	0	0.0938210343487854	0	0.172016752060842	0	0.289598100534362	0	0	0.181916014458492	0	0.11293833533017	0.0928522086908258	0.0978975328882374	0	0	0
OTU_270	0	0.161733639995516	0.096744840047802	0	0.115703741194937	0	0	0.126972616529094	0.182754638899891	0.579726188690846	0.205700802114977	0	0	0.0871755604167086	0.159025380725196	0
OTU_2969	0.907227773737564	1.12038926038313	0.253942168629987	0.0968668038812305	0.390711657141794	0.674211069795842	0.68391051263521	0	0.728420157284471	0.869526392214121	0.691337652534134	0	0	0.463989372074268	1.01655042913863	0.57449442636299
OTU_429	0.328817947822281	0.556514836635412	0.077744249888142	0.365881104906649	0.21605921608009	0.237309211658538	0.805631957676168	0.165808354868424	2.24572017799568	1.22088891778442	2.09798221329781	0.107380044576095	0.439004702871727	0.468331862488766	2.14652292593054	1.64392152765018
OTU_2311	0	0.284790458015506	0	0	0.14835399954664	0.242808012559546	0.176508954429474	0	0.237526799807987	0.235815245112951	0.256024758916742	0.0769880949140364	0.20289700037806	0	0.291751538544317	0.242827758152638
OTU_3318	0.11215304569643	0	0	0	0	0	0.100887184451861	0	0	0	0	0	0	0	0	0
OTU_394	0.270724131851286	0.0798726179318925	0	0	0.122940060250096	0.0763164981504485	0.6050835298813	0.343797154191551	0	0.246182732177212	0	0.442167847974381	0	0.249473950496525	0	1.07643503899297
OTU_3947	0	0	3.36331615552262	0.681737515569637	0.370874725501431	0	0	0.0755615096525618	0	0	0	1.16134306167274	0	0	0	0
OTU_3015	0	0	0	0.253496840740019	0.308029759147909	0	0	0.0958208088504482	0	0	0	0.305458567585471	0.0938570799965676	0	0.0942660474551359	0
OTU_345	0	0.105725906001194	0.295351865950603	0	0	0.375594256079643	0.229801161812271	0	0	0	0	0.107780661587248	0.0985737874731669	0	0	0
OTU_2862	0	0.376414701696894	0	0	0	0.365651767550912	0.167185920507109	0	0.41394134388854	0.43562830833694	0.65569326276385	0	0.214951563119046	0.511985005380668	0.311996910161544	0.25904289916696
OTU_3480	0	0.124241837021895	0.268155899849436	0.824982511917011	0.0848397114942547	0.230196730837552	0.140217297585172	0	0	0.283559278767051	0.0742906821708242	0	0	0.237285811472598	0	0.251991466873297
OTU_1947	0.247463040594305	0	0	0	0	0	0.109812909887677	0.0607084626749788	0	0	0	0	0.0599976390205551	0.0709569962462038	0.143475612442871	0
OTU_2632	0	0.615445193570989	0.252995196566186	0.0961820780076397	0	0	0.191151442442807	0.0924712773370903	0.366931993419169	0	0.468073135776547	0	0.105013024073771	0.0930890408294929	0.370222891847695	0.308886491623913
OTU_3662	2.16454854014495	2.16503579356607	0	0.332775031258129	0.208383397281076	0.304468400028055	0.0804746551324747	0.662684997785165	0.824397155408209	0.521400837097338	1.32727091519453	0	0.7334927994411	1.6552166221683	1.03035331674571	1.0505148751651
OTU_417	0	0.86837285275131	0.0889782080612078	0	0	0	0.33634072630518	0	2.97644955495336	0.324198504880368	0.575972843975983	0	0	0	0	0
OTU_455	1.12647696429419	1.69112433975558	0	0	0.268933099262157	0	0.294780339100416	0	0.823221699923961	1.33058645730774	0.177568017976325	0	0.0947958196978884	0	2.31016046745284	1.01508584030405
OTU_1909	0	0	0.124750434146377	0.168420581188067	0.464184810860826	0	0.0952981481555699	0	0.16639302368553	0.0846946597407086	0.095695243901325	0	0.196233388724196	0	0	0
OTU_2765	0.268260346860723	0.307557826171949	0.301202697440097	0.496031982883222	0.415658185864801	0	0.32758816074426	0.430313844840721	0.0856506489229663	0.513410507999946	0.187444403763717	0	0.077941540426945	0.171552531879314	0.0967810010307263	0.10754224015919
OTU_395	0	0.101548365635961	0.101330261220352	0	0	0.0928487173042344	0	0	0.105098594699903	0.126317138870945	0.192121138693045	0.125255165062869	0	0.0852159418407584	0.126933942235489	0.125921246110613
OTU_1860	0	0	0	0	0	0	0	0.103906071027747	0	0.0995569284508578	0.082386394000985	0	0	0	0.0887156404232914	0.105203337568711
OTU_3317	0	0.0831270836724499	0.110336555280149	0.68748634284298	0	0.30570020838502	0.174837798592113	0	0.281454594208691	0.437931407120838	0.400199220087099	0.157265669815963	0.261944670204654	0.785816622206042	0.139773920226931	0.668913156281723
OTU_336	0.610301988216816	0.403291985806725	0.362420562419627	0	0	0.43133481032781	0.408910800172187	0.50489210551233	0.377787920788342	0	0.573206603656472	0.145618857471406	0.34102077440177	0.0977798607902884	0.526246989632269	0
OTU_3470	0	0	0.470554958206534	0	0	0	0.115195189787999	0	0	0	0	0	0.385554223339904	0.127945418021884	0.178270871491022	0.119464056872143
OTU_2602	0	0	0	0.302508998055475	0.113153518908467	0.172338063549798	0	0	0	0.175562806230106	0.199106454591288	0	0	0	0	0
OTU_3895	0.345130001347586	0	0	0	0.119687564636733	0.5058994426617	0	0	0.0928406268489332	0.165878288761672	0	0	0	0.240080898750339	0	0.170076201884832
OTU_2918	0	0	0.167840914873869	0	0	0	0	0	0	0	0	0.0844018501033388	0	0	0	0
OTU_4623	0.138202640158532	0	0	0.111560538506948	0.430287668605273	0.239387391248818	0	0	0	0.717364002493204	0	0	0	0.0959738646982883	0	0
OTU_34	0.359697521686921	0.415817254386445	0.355556428448768	0.090511198820757	0	0.220486387092885	0.29486723414386	0.591387914410825	2.71859258084045	0.260733303373766	2.02817111988187	0.198294545733381	0.21448160831139	0.147123056759865	0.922400561544165	0.581092937158742
OTU_409	0	0.651223791292727	0.0980265062709382	0	0.342452366283741	0.0814184933499832	0	0.0695681919634449	1.32345158026753	0.153714013568297	0	0	0	0.0893932886650571	0.208953889271136	0.17931992849568
OTU_367	0.261118447614046	0.843155297594767	0.262688497054626	0	0.561820653970479	0.554895453346434	1.0977567732634	0.415615912814988	2.31120292842188	1.2511519481815	2.50033049770869	0	0.0949542932583979	0.116113665373014	2.01211511749607	0.88020950743671
OTU_4501	0	0.315833401415501	0	0.203504168396325	0.0961782341239101	0.0825045506078308	0.163678175351846	0	0.158984011598697	0	0.168385066670392	0	0.0995070506875013	0.218418435660329	0.149220176507227	0.0741741735604048
OTU_4555	0	0	0.45905340991453	0	0.0960608311856728	0	0	0.0755615096525618	0	0	0	0.0866357885139577	0	0.0792117963994327	0	0
OTU_2006	0	0.229289491915807	0.569897027413357	0.178052788325385	0	0.337802458715994	0.0939365623424603	0.213883445872521	0	0.132264910888877	0.234647926553922	0	0.0832412885147228	0.104385296825651	0.12602127721311	0.235159333104095
OTU_3309	0	0	0	0	0	0	0	0.133709615190165	0	0	0	0	0.0923893097218143	0.0956209092581127	0	0
OTU_4681	0	0.166974603599654	0.0849757322506061	0	0	0.0855087014133932	0.0835091366272481	0.133709615190165	0	0.216019881182517	0.176852828902209	0.0848657712290822	0.0923893097218143	0.326625861663959	0.148458598815471	0
OTU_2981	0	0	0	0	0.213488503717735	0	0	0	0	0	0	0.104946742299316	0	0	0	0
OTU_2406	0	0.0757486764400063	0	0	0	0.0804656875127423	0.331846733744426	0	0	0	0	0.158533911740092	0.406212604164265	0.155560506725036	0.610473112995614	0.375371001273522
OTU_1555	0	0.0724338878870151	0.12356769330501	0.188808058484031	0	0.67141648279111	0	0	0.0999377218168163	0.174214243684319	0	0	0.680033137013331	0.0826490136661455	0.199616257838496	0.138342921391763
OTU_357	0.249785724588579	1.28079805496702	0	0	0.282806375903274	0.295658757710967	0	0	1.58287115281939	1.36587286916458	0.117063809555867	0	0.135002817148302	0.10323087682522	0.18528111601463	0.858896688163964
OTU_2198	0	0.0695142318237859	0	0.15206366707649	0	0	0	0	0	0.17483310074647	0	0.0724074385790179	0.278992124798552	0	0	0
OTU_3956	0	0.144302753234165	0	0.248839234765833	0	0	0	0.0822901024750605	0	0.274151211054233	0.110359662214771	0.0916861444413809	0	0	0.240427619688604	0.141980547058163
OTU_183	0	0	0	0	0.16526135236485	0.203556283850589	0	0	0.303047983596898	0.293544148848286	0	0	0	0	0	0.107375504902379
OTU_454	0.340725627566098	2.49457229163957	0.71415122247127	0.222657632044618	0	0.791548109899842	0.464248886877034	2.57380674462272	4.22007952654838	5.6354850255313	0.560596545748491	0.541722126664029	0.777221224281994	0.684169249696025	2.75114927570631	0.148199482324226
OTU_2635	0	0.105700859058042	0	0.119420499495013	0.121616614202499	0	0.334717599147623	0.259247707394636	0.122512265588858	0.149525989135164	0.169684523668115	0.0962420424492496	0	0.101090941619759	0.377500473410656	0
OTU_407	0	0.265012761992696	0.627763515952672	0	0.213192544778903	0.89693215983795	0.490722939670446	0.52416964431423	0	0.822447555745567	0.508651189654401	0	0.206698674156442	1.22669216106492	0.400572029914226	0.360031932139874
OTU_45452	0.24898001769335	0	0	0	0	0	0.100887184451861	0.112025137548794	0	0	0	0	0.359437287700058	0	0	0
OTU_346	0.222512256320388	0.832008337131453	0.133847811478514	0.25842089727246	0	0.383584367301275	0	0	0.20863416873056	0	0.813135651345753	0	0.114886163985891	0	0.288142377971388	0.597054745250192
OTU_2302	0.205076451742741	0.169608490708534	0	0	0.138027012818722	0	0	0.198181822591228	0	0.291293314278237	0.251538471540238	0	0.128772589832955	0	0.103952965655661	0.24398360704294
OTU_3476	0	0	0.240741186030196	0.321808513924696	0.149495879806245	0.261481133660312	0.0703200019087329	0.395409052928713	0	0.426469970919321	0	0.192524962839555	0.253181312468181	0.321691481585546	0.075685871176704	0.305151709899168
OTU_2669	0.484318768254516	0	0.168179175189738	0	0	0.368381840932238	0	0	0	0.241278362508883	0.0791196765133028	0.140816799160995	0.271177675438821	0	0.0922051290396683	0.150667611168217
OTU_391	0	0.0854370848638176	0	0.313497325877731	0	0	0.510727045219098	0	0	0	0.115435734732638	0	0	0	0	0
OTU_2762	0	0	0.096480043079886	0	0	0	0.18753524792634	0.0886186456947562	0	0	0	0	0.0913283005756717	0.196934389864413	0	0
OTU_4065	0	0	0	0.217349382095066	0.148164261182988	0	0.188329388216239	0	0.213356202836532	0.154261810935526	0	0	0	0	0	0
OTU_4163	0	0	0	0	0.154830623452058	0.166707052887048	0	0	0	0.160472567220586	0	0.125928297884814	0	0	0	0
OTU_2300	0	0	0	0	0	0	0	0	0	0	0	0.120041436454536	0	0.348313648780795	0.228811932228595	0
OTU_3920	0.120641407366084	0.241002660533134	0.145208280260756	0	0	0.12034666796678	0.13869700828414	0	0.1219389433406	0.158247716273638	0.187082931605367	0	0.105534420296287	0.0943080443415766	0.238325578338861	0.197570120765533
OTU_463	0.131694371690249	0.268125746986219	0	0	0	0.148020656023445	0.17626256871426	0.244771628865534	1.61331614956	0.0695638439448663	0.537173615387994	0.0991964683778114	0	0	0.933555300708889	0.366317588608036
OTU_427	0	0.472763124102138	0.083239343887329	0	0.319502518565585	0.226383216031564	0	0	0.754805855121258	0.254734100585384	0.135059961887808	0.0966159650178909	0	0	0.349006221783915	0.262738031429847
OTU_435	0	0.222481540864768	0.264503273376636	0.321888851438607	0.46792578932374	0.281617285711262	0	0.0824203366579629	0.668488411213374	0	0	0.132040186602212	0.497182308387219	0.122430082862349	0	0.0745328981012274
OTU_47	0.0814154291863953	0	0.258014019303745	0.257720758236736	0.168855291334047	0.208767081742356	0.32705200436446	0.10693428173141	0.130780608296978	0.203713333782099	1.23911403195742	0.0832455520689223	0	0.0738045290239374	1.09843059719206	0
OTU_2399	0.10704828972761	0.277601772686166	0	0.0988100516281007	0.185449469097772	0	0	0	0	0	0.170889710443967	0	0	0	0	0.145562691516823
OTU_474	2.84724876231698	5.04312325372216	0.22810079571044	0.0589578169946005	0.0721008523712233	0.311754009046956	0.447623545238946	0.592505002311962	2.56051005766239	0.934933225266525	2.5470493685875	0.119114689444731	0.232860547810775	0	0.525043158987634	0.220386659725593
OTU_119	0.0735878000539714	0	0	0	0	0	0	0.195417753509976	0	0.0818490135624198	0.393409917732771	0	0.0897093604233475	0	0	0.155603521462913
OTU_4622	0	0	0.135226854111165	0.118852433366379	0.110787777236032	0	0.0781490380825474	0.071360533670345	0	0	0.183354112893446	0.0840243341133483	0	0	0	0
OTU_468	0	0.501845689815495	0	0	0.0866588078240412	0	0	0.301402197632207	0	0.482937599977265	0	0.104462226115396	0.0832412885147228	0	0	0
OTU_1306	0	0	0	0	0	0	0	0	0	0	0	0.102101267200769	0	0	0	0
OTU_324	0	0	0	0	0	0	0	0.480200477511232	0.397305611538559	0.409434475194377	0.259032106642472	0	0.112687061577018	0	0	0
OTU_239	0.251982096740006	0	0	0.457618015103778	0	0	0	0	0.0961663862881276	0.0773715044928868	0	0.153034992083884	0	0	0	0
OTU_4700	0	0.0757486764400063	0	0	0	0.0804656875127423	0.110060382807474	0	0	0	0	0.0872121500843696	0.254571933691696	0	0.183475337413511	0.115807776951904
OTU_2547	0	0.118811762858191	0.174615668822168	0.373052605536579	0.123604141055519	0.345491135054137	0.576645665101108	0	0.430392883025166	0.235396049572009	0.876168722918219	0.599758899221532	0	0	0	0.3347332724726
OTU_2962	0.231963083332363	0.339502990186792	0.0864603161891941	0	0.29418478051038	0	0	0.354610883391137	0	0.500938288767826	0	0	0.378614698100887	0.566865144821939	0	0.238824527191825
OTU_397	0	0.0912403312061386	0.415477303554096	0	0.195552933150424	0.0883572388887132	0	0.548355391130483	0.107240936352588	0	0.160983491480622	0.205077700975903	0.113582329948107	0.62620766434915	0.454792111120353	0.455053674310085
