node_1	node_2	r_bg	r_new	X13_12N_N_N_2_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_1191	OTU_135	0.616412782298283	0.624899334841962	0.00848655254367881	0.314805809004755	0.752909100883301	0.999999920253609	gained	FALSE	FALSE
OTU_1339	OTU_135	0.693708209221017	0.692794016138765	-0.000914193082251824	-0.0405314197951046	0.967669458241061	0.999999920253609	lost	FALSE	FALSE
OTU_1121	OTU_1354	0.673959772460647	0.632712612272397	-0.0412471601882499	-1.73822377055735	0.082171392194006	0.617268061916973	lost	FALSE	FALSE
OTU_12048	OTU_1355	0.63600717105723	0.636411095423863	0.000403924366633057	0.0156009073631109	0.987552781800408	0.999999920253609	gained	FALSE	FALSE
OTU_1130	OTU_136	0.663541287524107	0.674928712680779	0.0113874251566725	0.467937670623266	0.639829163410584	0.999999920253609	gained	FALSE	FALSE
OTU_1165	OTU_136	0.605233795957308	0.520797392191131	-0.0844364037661778	-3.06463885697248	0.00217932981313857	0.053106093534191	lost	FALSE	FALSE
OTU_1046	OTU_1360	0.624088918614467	0.541891648146504	-0.0821972704679627	-3.0966370145793	0.00195729384807822	0.0490031452214548	lost	FALSE	FALSE
OTU_108	OTU_1362	0.697038396557483	0.685251928970853	-0.0117864675866297	-0.527269005561161	0.598006794681181	0.999999920253609	lost	FALSE	FALSE
OTU_1134	OTU_1362	0.603934496257239	0.638454490743743	0.0345199944865036	1.24981262551843	0.211368002905131	0.976246447505298	gained	FALSE	FALSE
OTU_1225	OTU_1362	0.700541614805064	0.710066864054683	0.00952524924961995	0.430209941656947	0.667042930813266	0.999999920253609	gained	FALSE	FALSE
OTU_1291	OTU_1362	0.673038744289009	0.625126378234835	-0.0479123660541746	-2.01452732733682	0.0439541987388606	0.427591333511075	lost	FALSE	FALSE
OTU_104	OTU_1368	0.616707014640224	0.501275523027049	-0.115431491613175	-4.28439939911327	1.83233493887233e-05	0.00119852653428948	lost	FALSE	FALSE
OTU_1174	OTU_1369	0.685952035624047	0.660858809968241	-0.0250932256558057	-1.09004174520627	0.275694755655065	0.999999920253609	lost	FALSE	FALSE
OTU_1336	OTU_1370	0.705070388116772	0.678514379293052	-0.0265560088237198	-1.21459069286321	0.224522240370024	0.999223714003787	lost	FALSE	FALSE
OTU_1306	OTU_1373	0.606279610018393	0.595924088217499	-0.0103555218008939	-0.376609065796904	0.706464149509944	0.999999920253609	lost	FALSE	FALSE
OTU_1321	OTU_1372	0.672567759901322	0.685681741172598	0.0131139812712764	0.550753460579476	0.581802691338935	0.999999920253609	gained	FALSE	FALSE
OTU_1102	OTU_1377	0.633390760630784	0.60699940010544	-0.0263913605253439	-1.01366888286599	0.310740776891126	0.999999920253609	lost	FALSE	FALSE
OTU_1069	OTU_1374	0.682935622416768	0.555557706403668	-0.1273779160131	-5.49043836607197	4.00937385655465e-08	6.5580925073656e-06	lost	FALSE	FALSE
OTU_1162	OTU_1374	0.671600327727745	0.658512533022236	-0.0130877947055091	-0.548351640921139	0.583450474947875	0.999999920253609	lost	FALSE	FALSE
OTU_126	OTU_1384	0.609533517497281	0.388175117044756	-0.221358400452525	-8.10102661075734	5.44973272958504e-16	5.77231003601729e-13	lost	FALSE	FALSE
OTU_1285	OTU_1384	0.608101425100881	0.622603038909866	0.0145016138089845	0.529245349189549	0.596635261543809	0.999999920253609	gained	FALSE	FALSE
OTU_110	OTU_1385	0.657187819560198	0.653402538106033	-0.00378528145416501	-0.153249136462276	0.878201809982473	0.999999920253609	lost	FALSE	FALSE
