node1	node2	X13_12N_N_N_2	X13_18S_H_C_0	X13_22N_H_N_2	X13_23N_N_N_1	X13_3N_N_N_1	X13_4S_H_C_2	X13_6N_N_N_1	X13_8N_N_N_0	X14_15N_H_N_0	X14_16S_H_C_1	X14_1N_H_N_1	X14_23S_N_C_1	X14_3N_N_N_1	X14_3S_N_C_1	X14_4N_H_N_2	X14_4S_H_C_2
OTU_3280	OTU_710	0	0	0	0	0	0	0	0	0	-0.0641632259965409	-0.0633256047955488	0	0	0	0	-0.0585380958545627
OTU_37	OTU_710	0	-0.081170976460441	0	0	0	0	0	0	0	-0.0697987617102074	0	0	0	0	0	0
OTU_4871	OTU_710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6505	OTU_710	0	-0.180526186508321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_12314	OTU_7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1676	OTU_7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2466	OTU_7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4488	OTU_7143	0	0	0	0	0	0	0	0	0	0	0	-0.10744891897777	0	0	0	0
OTU_6881	OTU_7143	-0.100195612430341	0	0	0	0	0	0	0	0	0	0	-0.102581174218549	0	0	0	0
OTU_1133	OTU_717	-0.0586796289478527	-0.09659139680067	0	0	0	-0.192090474776888	0	-0.101392941765829	0	-0.0999597651038379	-0.102508689717631	0	0	0	0	-0.0768162625300586
OTU_1555	OTU_717	0	-0.0724338878870151	0	0	0	-0.171894556541609	0	0	0	0	0	0	0	0	0	0
OTU_1607	OTU_717	-0.150645093815491	0	0	0	0	-0.139570150045816	0	-0.198257297169856	-0.417585771548877	0	-0.332646171378653	0	0	0	-0.39982618413357	-0.183265298274859
OTU_184	OTU_717	-0.0861661120322718	0	0	0	0	-0.195552229524596	-0.107771981481033	-0.121529270631979	-0.355086514613637	0	-0.226486354497437	0	0	0	-0.362228909761175	0
OTU_10199	OTU_7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_177	OTU_7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2034	OTU_7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_468	OTU_7148	0	0	0	0	0	0	0	0	0	-0.107014692475839	0	0	0	0	0	0
OTU_5840	OTU_7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_243	OTU_718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0826581795201649	0
OTU_246	OTU_718	0	0	-0.118465466283049	0	0	0	0	0	0	0	0	0	0	0	0	-0.0949095145927225
OTU_382	OTU_718	0	0	0	0	0	0	0	-0.129665196696096	0	0	0	0	0	0	0	0
OTU_3968	OTU_718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_425	OTU_718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_596	OTU_718	-0.197316479597244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1230	OTU_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1282	OTU_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21	OTU_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_250	OTU_719	0	0	0	0	0	0	0	0	-0.0870540476299203	-0.0814480747839355	0	0	0	0	-0.113725436397129	0
OTU_3330	OTU_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_625	OTU_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1301	OTU_72	0	0	0	0	0	0	0	0	0	-0.148990997000832	0	-0.245901834870598	0	0	-0.186484038048236	-0.0939809787651265
OTU_163	OTU_72	0	-0.17984065739166	0	0	0	0	-0.248630786136019	0	-0.378421364971699	-0.196497175831615	-0.295835150861481	0	0	0	-0.454545264339447	-0.108439034280593
OTU_168	OTU_72	0	-0.126201262653156	0	0	0	0	0	0	0	-0.421335178379408	-0.0795369459440924	0	0	0	-0.416632641749842	-0.240261443509245
OTU_314	OTU_72	0	0	0	0	0	0	0	0	-0.101303824479604	-0.211149039394343	0	0	0	0	-0.291567822229522	0
OTU_34	OTU_72	-0.0831112253852924	-0.102384828762458	0	0	0	0	0	0	0	-0.12801641410623	0	0	0	0	0	0
OTU_343	OTU_72	0	0	-0.140583831233934	0	0	0	0	0	0	0	0	-0.098081358672405	0	0	0	0
OTU_4428	OTU_72	0	0	-0.107937428318721	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_50483	OTU_72	-0.166837289238373	0	0	0	-0.0834729188538408	-0.0962584397217735	-0.169065083122238	0	0	0	0	0	0	0	-0.232505522080762	-0.0750186484132563
OTU_1	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13031	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1320	OTU_721	0	-0.0975624013459887	0	0	0	0	0	0	0	-0.0930805983964047	0	0	0	0	0	0
OTU_1335	OTU_721	0	0	0	0	0	0	0	0	0	-0.066205454255195	0	0	0	0	0	0
OTU_1841	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1906	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2241	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_26	OTU_721	-0.114405136431659	-0.203241790361101	0	0	0	0	0	0	0	-0.228189127501526	0	0	0	0	-0.250840009595899	0
OTU_261	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27	OTU_721	0	-0.111493772488493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2715	OTU_721	0	-0.0823347108818359	0	0	0	0	0	0	0	-0.076745044580769	0	0	0	0	0	0
OTU_295	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3330	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_352	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_39	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4	OTU_721	-0.0822215460649493	-0.196121230730016	0	0	0	0	0	0	0	-0.380638189387165	0	0	-0.0668166083112055	-0.0721448235270978	-0.134203250862633	0
OTU_40	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_402	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_413	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_487	OTU_721	0	0	0	0	0	0	0	-0.0806561316593207	0	0	0	0	0	0	0	0
OTU_4871	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_489	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_500	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5141	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_57	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_58996	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_59	OTU_721	0	-0.0767658780915733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_59413	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_625	OTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_706	OTU_716	0	-0.0939126957495825	0	0	0	-0.118980857181664	-0.152907286063407	0	0	0	0.0752132145176033	0	-0.0854025901973122	0	0	-0.202653224102339
OTU_1294	OTU_720	0	-0.334353185079069	0	0	0	0	0	0	0	-0.0920224485064973	0	0	0	0	0	-0.301411939878762
OTU_213	OTU_720	0	-0.175720835577464	0	0	0	-0.0869374776560516	0	0	0	0	0	0	-0.188958854132042	0	0	0
OTU_34	OTU_720	0	-0.20708362713638	0	0	0	0	0	0	0	-0.132716889267536	0	0	0	0	0	0
OTU_60	OTU_720	0	-0.509929249031959	-0.162536392668885	0	0	0	-0.115311911401517	-0.158740813384902	0	-0.29071139487752	0	0	0	0	0	-0.322785413878138
OTU_1049	OTU_7195	0	0	0	0	0	0	0	-0.114774339703192	0	0	0	0	0	0	0	0
OTU_11304	OTU_7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1786	OTU_7195	0	-0.0704042480513847	0	0	-0.0747133938041531	-0.0703868680555263	-0.114043902567281	0	0	-0.118363166350093	0	0	-0.072518511401992	0	0	0
OTU_1940	OTU_7195	0	-0.0975249618184943	0	0	0	0	0	-0.142311682636291	0	0	0	-0.13503862857865	0	0	0	0
OTU_2811	OTU_7195	0	0	0	0	0	0	0	0	0	0	0	-0.0892725460886817	0	0	0	0
OTU_183	OTU_7227	0	0	0	0	-0.16526135236485	-0.117652810931662	0	0	-0.103768214048113	-0.172236727094243	0	0	0	0	0	-0.107375504902379
OTU_22893	OTU_7227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2862	OTU_7227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1312	OTU_723	0	0	-0.282843604947546	0	0	0	0	-0.242170469882414	0	-0.153332751627255	0	0	-0.117691536736536	0	0	-0.159357974857237
OTU_1536	OTU_723	0	-0.123677511374577	0.0831479182634194	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2765	OTU_723	-0.182133017822628	0	-0.152763299685028	0	-0.184239342751562	0	-0.0812636756430339	-0.179331325908608	0	-0.103642466916057	0	0	-0.077941540426945	-0.0784851589827241	0	-0.10754224015919
OTU_582	OTU_723	0	-0.0966077513287578	0	0	0	0	0	0	0	-0.0942308573752765	0	-0.093565584349568	0	0	0	0
OTU_1009	OTU_724	-0.130078748683768	0	0	0	-0.125014903290425	0	0	0	0	-0.107162953232411	0	0	-0.0930899039295059	0	0	0
OTU_1503	OTU_724	0	0	0	0	-0.067191650708528	0	0	0	0	0	0	0	0	0	0	0
OTU_1762	OTU_724	0	0	0	0	0	0	0	-0.164691695130298	0	-0.0997868043888485	0.0767725846338261	0	-0.125280856563069	0	0.0822477805706763	0
OTU_2258	OTU_724	-0.139429103839505	0	0	0	0	0	0	-0.135045098089066	0	-0.0769302478334051	0	0	-0.0993770983068483	0	0	0
OTU_2990	OTU_724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_544	OTU_724	0	-0.107757008316483	-0.17550524664346	0	0	0	0	0	-0.207751694594403	0	-0.260124510049538	0	0	0	0	0
OTU_104	OTU_725	-0.184319912477053	0	-0.266348670750861	0	-0.16253700490957	0	0	-0.0910397139799823	0	-0.303848347308533	0	0	0	0	0	0
OTU_1329	OTU_725	0	0	-0.138705443719615	0	0	0	-0.0889693546982623	0	0	0	-0.0812280612871586	0	0	0	0	0
OTU_133	OTU_725	0	-0.303812687789489	0	0	0	0	0	0	-0.15622455061115	-0.169253573467565	0	0	0	0	0	0
OTU_1342	OTU_725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1511	OTU_725	-0.169033948176869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_152	OTU_725	0	-0.240269726502515	0	0	0	0	0	0	-0.343855104244027	-0.147165683577947	0	0	0	0	-0.0826296866658391	-0.0899793819453732
OTU_1626	OTU_725	0	0	0	0	0	0	0	0	0	0	0	0	-0.155238443045681	0	0	0
OTU_1648	OTU_725	-0.105789821764176	0	0	0	0	0	0	0	0	-0.0975228265320144	0	0	-0.0866324942057539	0	0	0
OTU_170	OTU_725	0	-0.2086940506844	0	0	-0.139752856318608	-0.0787081300495243	0	-0.126188821911249	-0.0856235777924644	-0.316380080353912	0	0	0	0	-0.0732128457314523	-0.173547048924252
OTU_191	OTU_725	0	-0.225027761453816	0	0	-0.116259300441663	-0.0731269066299291	0	-0.0848185504699192	-0.169724659624215	-0.260497810523777	0	0	0	0	-0.0818162923135635	-0.0725319586644703
OTU_25	OTU_725	0	-0.145707457489647	0	0	-0.0690282907454781	0	0	0	-0.257641607879911	-0.18721285346035	0	0	0	0	0	0
OTU_2564	OTU_725	-0.109796025939098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_474	OTU_725	-0.0984943084509487	0	0	0	0	0	0	-0.0892469945959884	0	0	0	0	0	0	0	0
OTU_486	OTU_725	0	-0.241398233379266	0	0	0	0	0	0	0	-0.127308966118512	0	0	0	0	0	0
OTU_571	OTU_725	-0.135179855407587	0	0	0	0	0	-0.101587249900588	0	0	-0.182537462099409	-0.152888224446731	0	0	0	-0.108224752323946	0
OTU_591	OTU_725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656	OTU_725	-0.175084492591044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_677	OTU_725	0	0	-0.175422081429339	0	0	0	0	-0.120756952490488	0	-0.123862292692843	0	0	0	-0.139683940621168	0	0
OTU_154	OTU_722	-0.168512310502429	0	0	0	0	0	0	0	0	0	-0.21673890466301	0	0	0	0	0
OTU_2608	OTU_722	0	0	0	0	0	0	0	0	0	-0.104518540845352	0	0	0	-0.192203853664523	-0.0917548430279297	-0.089171723269811
OTU_380	OTU_722	0	0	0	0	0	0	0	0	-0.178206031078684	0	-0.143119776050488	-0.125811642309223	0	0	0	0
OTU_425	OTU_722	0	0	0	0	0	0	0	0	0	-0.113892227964797	0	0	0	-0.151694482563128	0	0
OTU_472	OTU_722	0	-0.0841611673510818	0	0	0	0	-0.101417703258907	0	0	0	0	0	0	0	0	0
OTU_475	OTU_722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.106313049031244	-0.142519728704652
OTU_491	OTU_722	0	-0.13463421510921	0	0	0	0	0	0	0	0	0	-0.11110624462414	0	0	0	0
OTU_575	OTU_722	0	0	0	0	0	-0.156380558607223	0	0	0	-0.120905603042748	0	0	0	-0.105482797499411	0	0
OTU_418	OTU_7261	0	0	-0.106235420700281	0	0	0	0	0	0	0	-0.219747099723457	0	0	0	0	0
OTU_6838	OTU_7261	0	0	0	0	-0.225384008084837	0	0	0	0	0	0	0	0	0	0	0
OTU_1258	OTU_728	0	-0.265439390878438	-0.100275173762496	0	0	0	-0.0871169710922689	-0.0789567663465396	0	-0.129947614439958	0	0	0	-0.144921131019227	-0.154226591745997	-0.0851950809492718
OTU_1330	OTU_728	0	-0.232296782975048	0	0	0	-0.0853383382866398	-0.31925980369823	0	-0.377113538855871	-0.133319521073329	-0.109907320028582	0	0	0	0	-0.247450597124715
OTU_272	OTU_728	0	-0.190146833726587	0	0	0	0	0	0	0	0	-0.11350503759333	0	0	0	0	-0.124004007323493
OTU_584	OTU_728	0	-0.34225533377133	0	0	-0.147053447055714	0	-0.252631925617832	-0.121469538239917	-0.254180508277963	-0.177980003192697	-0.17869553020386	0	0	0	-0.17224046895385	-0.20413536828108
OTU_687	OTU_728	0	-0.176351324150564	0	0	0	-0.208195099650485	0	0	-0.165362368658628	0	0	0	0	0	0	0
OTU_700	OTU_728	0	0	0	0	0	0	0	0	0	0	-0.0749355414558862	0	0	0	0	-0.147507036583253
OTU_2289	OTU_7281	0	-0.110474839176108	-0.0772989063966717	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1573	OTU_729	0	0.1154169962362	-0.147894772407977	-0.0908844964536439	0	0	0	0	0	0	0	0	0	0	0	-0.108793507694218
OTU_236	OTU_729	-0.0927146685373753	-0.0811234255388645	-0.177344614994705	0	0	0	-0.0970023848557696	-0.0898595981130447	0	-0.132475533750568	-0.136263481709115	0	-0.187483446988277	-0.157249021855125	-0.0588221243139869	-0.146264607684483
OTU_2960	OTU_729	0	0.074418263853666	0	0	-0.0819055556429572	0	0	0	-0.0818688340794004	-0.0890420901962387	0	0	0	0	0	0
OTU_1336	OTU_7293	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0921624726251603	0	0
OTU_15727	OTU_7293	0	0	0	0	0	0	0	0	0	0	-0.0901854444205037	0	0	-0.0919066610544708	0	0
OTU_2276	OTU_7293	-0.135714408801628	-0.133248430325002	0	0	0	-0.105722612848265	0	0	0	-0.0963989873875544	0	0	-0.102365388164353	0	-0.10015725167941	-0.0989626715447126
OTU_2601	OTU_7293	0	0	0	0	0	0	0	0	0	0	-0.072303294129447	0	0	0	0	0
OTU_3480	OTU_7293	0	0	0	-0.0942648400119083	0	-0.070614073975896	0	0	0	0	0	0	0	-0.0983448260702343	0	0
OTU_6807	OTU_7293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13	OTU_730	0	0	0	0	0	0	0	0	0	-0.0810511580962605	0	-0.0817859393171746	0	0	0	0
OTU_1964	OTU_730	0	-0.0618940989164107	0	0	0	0	0	-0.165275892221867	0	0	0	0	0	0	0	0
OTU_2669	OTU_730	-0.0830574696118122	0	0	0	0	0	0	0	0	0	0	-0.140816799160995	0	0	0	0
OTU_283	OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_407	OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_475	OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_490	OTU_730	0	-0.13379897195722	0	0	0	-0.0940447416784608	0	0	0	-0.123178885484116	0	-0.117267259569842	0	0	0	0
OTU_525	OTU_730	-0.215078045470281	-0.267913255614067	0	-0.0916501128676823	0	0	0	-0.203755727851481	0	-0.212876313496587	-0.116127753050905	-0.120497240074781	0	-0.187907845187639	0	-0.305184732680577
OTU_5376	OTU_730	0	0	0	-0.083795604192934	0	0	0	-0.0828748230822954	0	0	0	0	-0.0787609082330528	0	0	0
OTU_598	OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.128773667693446	0
OTU_722	OTU_730	0	0	0	0	0	0	0	0	0	0	0	-0.119243110851885	0	0	-0.139917202399338	0
OTU_2619	OTU_7302	0	0	0	0	-0.116891657555501	0	0	-0.304411627866879	0	0	0	0	0	0	0	-0.0950258064883708
OTU_2921	OTU_7302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7281	OTU_7302	0	0	-0.0883730557257441	0	0	0	0	-0.304962715641239	0	0	0	0	0	0	0	-0.0871457908460865
OTU_4185	OTU_7323	0	0	-0.118671016033251	0	-0.105672876119122	0	0	0	0	0	-0.270550017441288	0	0	0	-0.158050454178344	0
OTU_5170	OTU_7323	0	0	0	0	0	0	0	0	0	-0.0656485974848312	0	-0.0814968244711084	0	0	0	0
OTU_7261	OTU_7323	0	0	0	0	-0.11269534402506	0	0	0	0	0	0	0	0	0	0	0
OTU_1	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1090	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_11528	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1191	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1230	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_13031	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1320	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1335	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1339	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_135	OTU_731	0	0	0	0	0	0	-0.180269422108515	0	-0.0726449569082184	0	0	0	0	0	0	0
OTU_14772	OTU_731	0	-0.0945086501308696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1549	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_179	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_182	OTU_731	0	-0.0905283497749445	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_21	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2206	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2239	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2241	OTU_731	0	0	0	0	0	-0.0751461487314662	-0.0736260107098679	0	0	0	0	-0.135592337880595	0	0	0	0
OTU_2291	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2448	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_27	OTU_731	0	-0.0544513596076659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2715	OTU_731	0	0	0	0	0	-0.0756503810743432	0	0	0	0	0	-0.173963702513708	0	0	0	0
OTU_295	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3171	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_33	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3330	OTU_731	0	0	0	0	0	0	-0.0675112010923552	0	0	0	0	-0.175589760131607	0	0	0	0
OTU_37	OTU_731	0	-0.0643000024522574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_39	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4	OTU_731	0	-0.100904345770304	0	0	0	-0.131954562571292	0	0	0	-0.203774877817979	0	0	0	0	-0.138922073645289	0
OTU_40	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_402	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_413	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4763	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0950767651851254	0
OTU_487	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4871	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_500	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_57	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_58996	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_59	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_59413	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_625	OTU_731	0	0	0	0	0	0	0	-0.0239907451340242	0	0	0	0	-0.0592272079132754	-0.0237589204571665	-0.0225420281098961	0
OTU_7022	OTU_731	0	-0.10415381102542	0	0	0	0	0	0	0	0	0	-0.0581179405922367	0	0	0	0
OTU_710	OTU_731	0	0	0	0	0	0	0	0	0	-0.0789662595008652	0	0	0	0	0	0
OTU_719	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_721	OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1408	OTU_732	0	-0.207520359904061	0	0	0	0	0	-0.183846583661534	-0.209431113756463	0	-0.247265308397113	-0.0786446683946053	0	0	-0.0691080740298066	0
OTU_251	OTU_732	-0.0791368013082302	0	-0.107755973351521	0	0	0	0	0	0	0	-0.0821696530079029	0	-0.0741135875064816	0	-0.242264503882701	0
OTU_39017	OTU_732	-0.128675732719633	0	0	0	0	0	0	0	-0.0819197551704961	0	-0.110087098442699	0	0	-0.110495801163948	0	0
OTU_2074	OTU_7329	0	0	0	0	0	0	0	0	0	0	0	0	-0.08384007169495	0	0	0
OTU_28953	OTU_7329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5826	OTU_7329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4994	OTU_7333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5370	OTU_7333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6924	OTU_7333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1111	OTU_7339	0	0	0	0	0	-0.0782476769404875	0	0	0	-0.135165511431852	0	0	0	0	0	0
OTU_1387	OTU_7339	0	0	0	0	0	0	0	0	0	0	0	-0.105695914357429	0	0	0	0
OTU_3011	OTU_7339	0	0	-0.117806726009181	0	-0.0889898292477632	0	0	0	0	0	0	-0.212770180280338	0	0	0	0
OTU_597	OTU_7339	0	0	0	0	0	0	0	0	0	0	0	-0.180077020604399	0	-0.11216792938702	0	-0.0820736580580237
OTU_4545	OTU_7360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5	OTU_7360	0	-0.0861837138412295	-0.0900703262731	0	0	-0.0920031498874919	0	0	-0.170021539319002	-0.159884488159028	-0.214806620757499	-0.128084213140109	0	-0.124392147867256	-0.0955236977718059	-0.0959272425461719
OTU_1173	OTU_7376	0	0	0	0	0	0	0	0	0	0	0	0	-0.156929579747556	0	0	0
OTU_12059	OTU_7376	0	0	0	-0.166656132380581	0	0	0	0	0	0	0	0	-0.0811480103179907	0	0	0
OTU_309	OTU_7376	0	0	0	0	0	0	0	0	-0.0748373370457566	-0.070885259094558	0	-0.0955081405924041	-0.151554545871115	0	0	0
OTU_10438	OTU_7330	0	0	0	-0.0840250599451635	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2045	OTU_7330	0	0	0	-0.195062890320306	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5331	OTU_7330	0	0	0	-0.0846152000273203	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5687	OTU_7330	0	0	0	-0.0949100682612899	0	0	0	0	0	0	0	0	0	0	0	0
OTU_6172	OTU_7330	0	0	-0.058300955414116	-0.0928062751296947	0	0	0	0	0	0	0	0	0	0	0	0
OTU_390	OTU_737	0	0	0	0	0	0	0	0	0.0777861852473973	0	0.0912759143722095	0	-0.22049808698774	0	-0.0947396399223903	0
OTU_2241	OTU_7378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3263	OTU_7378	0	0	0	0	0	0	0	-0.12312646800532	0	-0.074128875397215	0	0	0	0	0	0
OTU_3779	OTU_7378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1292	OTU_738	0	-0.224460113702829	0	0	0	-0.109814472658015	0	0	-0.0758219180163734	-0.087339237718746	-0.14640583408777	0	-0.106511945149957	0	-0.128892764913524	0
OTU_2553	OTU_738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2764	OTU_738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2964	OTU_738	0	0	0	-0.188676940835978	0	0	0	0	0	0	0	-0.118696063526524	0	0	0	0
OTU_1771	OTU_7397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_18296	OTU_7397	0	0	0	0	0	0	0	0	0	0	0	-0.0964007392370211	0	0	0	0
OTU_6172	OTU_7397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1111	OTU_74	0	0.0936977601327636	0	0	0	-0.142782800419258	0	-0.241142021277051	0	0	0	0	0	0	0.0932544594073326	0
OTU_1346	OTU_74	0	0.0843678243723532	0	0	0	-0.0782392509018673	0	0	0	0	0	0	0	0	0.089094045154271	0
