logFC	adj.P.Val	name	group	Regulation
0.0845658134387494	0.548054839235456	OTU_191-OTU_505	unwarming_vs_warming	NS
-0.0845808908950882	0.548054839235456	OTU_2768-OTU_6730	unwarming_vs_warming	NS
0.146473760261974	0.548054839235456	OTU_448-OTU_776	unwarming_vs_warming	NS
-0.0618001181167624	0.548054839235456	OTU_28-OTU_35878	unwarming_vs_warming	NS
0.0420951699362583	0.548054839235456	OTU_2454-OTU_362	unwarming_vs_warming	NS
0.138108399674837	0.548054839235456	OTU_1061-OTU_362	unwarming_vs_warming	NS
0.0608522961934431	0.548054839235456	OTU_2534-OTU_582	unwarming_vs_warming	NS
0.0864848849008197	0.550868075328027	OTU_351-OTU_567	unwarming_vs_warming	NS
0.0930297343955338	0.552475433686465	OTU_664-OTU_872	unwarming_vs_warming	NS
0.126509398080866	0.553681217443038	OTU_457-OTU_977	unwarming_vs_warming	NS
0.0768271936423913	0.553681217443038	OTU_1768-OTU_356	unwarming_vs_warming	NS
0.0921877338995308	0.553681217443038	OTU_186-OTU_229	unwarming_vs_warming	NS
0.0772504514106834	0.553681217443038	OTU_349-OTU_369	unwarming_vs_warming	NS
0.0653132463074144	0.553853676662377	OTU_2293-OTU_566	unwarming_vs_warming	NS
-0.0678723259175412	0.554169943791599	OTU_152-OTU_94	unwarming_vs_warming	NS
-0.0547620593682992	0.554169943791599	OTU_31-OTU_85	unwarming_vs_warming	NS
0.27101322041191	0.555859966159253	OTU_262-OTU_29	unwarming_vs_warming	NS
-0.0980106923187941	0.555859966159253	OTU_108-OTU_351	unwarming_vs_warming	NS
0.0785533981561958	0.555859966159253	OTU_29-OTU_4852	unwarming_vs_warming	NS
-0.0407776425845438	0.555859966159253	OTU_229-OTU_479	unwarming_vs_warming	NS
0.0701472859542661	0.557054799644767	OTU_1695-OTU_2547	unwarming_vs_warming	NS
0.0805245875727513	0.557054799644767	OTU_498-OTU_548	unwarming_vs_warming	NS
0.0606726606499081	0.557109165468804	OTU_401-OTU_964	unwarming_vs_warming	NS
0.0512685335477046	0.557109165468804	OTU_1256-OTU_409	unwarming_vs_warming	NS
0.173563846042272	0.557109165468804	OTU_262-OTU_547	unwarming_vs_warming	NS
0.0655447216833277	0.557109165468804	OTU_108-OTU_6862	unwarming_vs_warming	NS
0.116548105073576	0.557109165468804	OTU_262-OTU_960	unwarming_vs_warming	NS
0.09892678534501	0.557109165468804	OTU_262-OTU_517	unwarming_vs_warming	NS
0.0767654708759864	0.557109165468804	OTU_133-OTU_1954	unwarming_vs_warming	NS
0.0978342471045949	0.557109165468804	OTU_1342-OTU_990	unwarming_vs_warming	NS
0.0939658518259573	0.557109165468804	OTU_262-OTU_429	unwarming_vs_warming	NS
0.0703536994719021	0.557109165468804	OTU_241-OTU_252	unwarming_vs_warming	NS
0.0527709671579402	0.557109165468804	OTU_1954-OTU_910	unwarming_vs_warming	NS
0.160997689329222	0.557109165468804	OTU_191-OTU_262	unwarming_vs_warming	NS
0.107614347035433	0.557109165468804	OTU_695-OTU_977	unwarming_vs_warming	NS
0.108320371425027	0.559263857208795	OTU_107-OTU_2088	unwarming_vs_warming	NS
0.153123486291904	0.559263857208795	OTU_1329-OTU_229	unwarming_vs_warming	NS
0.143399199355092	0.559263857208795	OTU_1329-OTU_133	unwarming_vs_warming	NS
-0.0864232350674289	0.559263857208795	OTU_480-OTU_511	unwarming_vs_warming	NS
0.118860028631419	0.559263857208795	OTU_1342-OTU_266	unwarming_vs_warming	NS
0.238315904714049	0.559263857208795	OTU_117-OTU_262	unwarming_vs_warming	NS
0.142357235066468	0.562281296365123	OTU_703-OTU_85	unwarming_vs_warming	NS
-0.0946493238324081	0.568194753191868	OTU_1301-OTU_60	unwarming_vs_warming	NS
-0.0365267521596051	0.568194753191868	OTU_165-OTU_228	unwarming_vs_warming	NS
0.0606897850425189	0.568194753191868	OTU_664-OTU_865	unwarming_vs_warming	NS
-0.0448918256245929	0.568194753191868	OTU_1972-OTU_6657	unwarming_vs_warming	NS
-0.0849821671028737	0.568194753191868	OTU_306-OTU_333	unwarming_vs_warming	NS
-0.0361647637212271	0.568194753191868	OTU_141-OTU_58	unwarming_vs_warming	NS
0.112664108630817	0.568194753191868	OTU_123-OTU_1342	unwarming_vs_warming	NS
0.0833580650397363	0.568194753191868	OTU_16-OTU_703	unwarming_vs_warming	NS
0.0675460140871557	0.568194753191868	OTU_1912-OTU_68	unwarming_vs_warming	NS
-0.0716022740659172	0.568194753191868	OTU_42-OTU_448	unwarming_vs_warming	NS
-0.0376449930647036	0.568194753191868	OTU_107-OTU_479	unwarming_vs_warming	NS
0.179507042402487	0.568194753191868	OTU_1329-OTU_190	unwarming_vs_warming	NS
0.0523246524416502	0.568194753191868	OTU_2164-OTU_5475	unwarming_vs_warming	NS
0.126696873152688	0.568194753191868	OTU_16-OTU_1716	unwarming_vs_warming	NS
