"name","Degree","Local_Clustering_Coefficient","Betweenness_Centrality","Closeness_Centrality","Eigenvector_Centrality","PageRank","K_core","Zi","Pi","type"
"OTU_983",1,0,0,1.22984127392858,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_99",1,0,0,1.24094577916669,3.8324690785358e-18,0.00173310225303281,1,0,0,"Peripherals"
"OTU_991",2,0,175,0.00107474048476046,7.53418007252747e-06,0.00151667305030054,1,-0.314835737950207,0,"Peripherals"
"OTU_1078",2,0,6,0.13594932840976,1.29733213266076e-17,0.00199091382926267,1,0.645497224367903,0,"Peripherals"
"OTU_108",1,0,0,1.23203243184487,3.47136539664068e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1092",2,0,688,0.00105624338545046,3.17447355330665e-05,0.00158011032534602,1,0,0,"Peripherals"
"OTU_1111",2,0,348,0.0010835918845055,7.24208682204345e-06,0.00152781652179678,1,-0.314835737950207,0,"Peripherals"
"OTU_11344",1,0,0,1.14605470663442,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1220",1,0,0,1.14462405529834,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1221",3,0,521,0.000920474448842801,3.42111091560032e-06,0.00258196477642568,1,1,0,"Peripherals"
"OTU_1236",2,1,0,0.0109052356154635,6.67096406641572e-18,0.00131709997254508,2,-0.418121005003545,0,"Peripherals"
"OTU_1279",2,0,3,0.174459009801168,0,0.00213063839460229,1,0.730296743340221,0,"Peripherals"
"OTU_13018",1,0,0,1.1928648083756,2.57355011335957e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1305",2,0,1,0.608897864805188,0,0.00252939247739989,1,1.15470053837925,0,"Peripherals"
"OTU_1346",3,0,637,0.00138538004977277,0.00243895813660546,0.0021052227833052,2,0.166781569587359,0,"Peripherals"
"OTU_1376",3,0,60,0.015200641954605,3.51940317740963e-17,0.00187509398564627,2,0.261325628127216,0,"Peripherals"
"OTU_1404",1,0,0,1.19850404860281,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1406",1,0,0,1.18257115914257,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1417",2,0,24,0.010337567119909,6.60871047247569e-18,0.00187348894532213,1,-0.418121005003545,0,"Peripherals"
"OTU_1522",1,0,0,0.00081236106026372,3.60464530801417e-07,0.000993037460479364,1,-1,0,"Peripherals"
"OTU_1529",1,0,0,1.24670613447346,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1540",3,0,122,0.0171579293744253,1.91347888741983e-17,0.0020010571559686,2,0.261325628127216,0,"Peripherals"
"OTU_1546",1,0,0,1.23304832154515,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1551",1,0,0,0.000820987862158951,8.55306137930543e-08,0.000979143722704062,1,-0.822071093536653,0,"Peripherals"
"OTU_1562",1,0,0,0.12143809569171,8.3168617167249e-18,0.000844855559033852,1,-1.10096376512636,0,"Peripherals"
"OTU_1577",1,0,0,1.2351816557887,2.31951065678464e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1591",1,0,0,0.0011417333829454,0.000273783915304506,0.000871549436097391,1,-0.712612160964169,0,"Peripherals"
"OTU_1624",1,0,0,0.000933968884582479,7.70001843576897e-07,0.000889196564375719,1,-0.822071093536653,0,"Peripherals"
"OTU_1638",2,0,710,0.00124675924867479,0.00277559119931299,0.00137233559162255,2,0,0,"Peripherals"
"OTU_1664",2,0,6,0.13594932840976,7.90907337220984e-18,0.00198595023933586,1,0.645497224367903,0,"Peripherals"
"OTU_1704",3,0.666666666666667,8,0.0147753693165925,3.93530087166161e-17,0.00169396894360886,2,0.261325628127216,0,"Peripherals"
"OTU_1705",1,0,0,1.2122340980564,2.10543180167807e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1761",1,0,0,0.400921026214308,1.93109010149497e-19,0.00135074083460844,1,-0.577350269189626,0,"Peripherals"
"OTU_1772",3,0.666666666666667,0,0.0109946727737048,1.63082572756581e-17,0.00193095789522758,2,0.261325628127216,0,"Peripherals"
"OTU_1789",1,0,0,1.23336805537508,3.70260927266964e-18,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1799",1,0,0,1.22235625161798,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_1842",1,0,0,1.21637269902137,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1901",1,0,0,0.228552492638656,1.14152067045954e-18,0.00126095267180228,1,-0.5,0,"Peripherals"
"OTU_1953",1,0,0,1.20911082005763,3.01264870499126e-19,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1967",1,0,0,1.2351816557887,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1978",1,0,0,1.22354081626159,1.36438780083112e-19,0.00173310225303281,1,0,0,"Peripherals"
"OTU_1982",1,0,0,0.200227494475961,4.62990626773063e-18,0.0011955074351407,1,-0.866025403784439,0,"Peripherals"
"OTU_1996",1,0,0,0.001163804144875,0.0243534235753496,0.00060013312585099,1,-0.859144007601605,0,"Peripherals"
"OTU_2002",1,0,0,0.00114936449725253,0.000335507850273082,0.000736932013336224,1,-0.712612160964169,0,"Peripherals"
"OTU_2059",1,0,0,0.000971526882660889,0.000308648605465279,0.000948684486337679,1,-1,0,"Peripherals"
"OTU_2114",1,0,0,1.14980275700033,4.17712250847551e-19,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2122",1,0,0,1.19850404860281,2.86930308021658e-18,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2130",1,0,0,1.16351545345226,1.03351226349811e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_2140",1,0,0,1.23978345764024,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2183",3,0.666666666666667,0,0.00116681463621106,0.00105616339910128,0.00177396773118343,3,0.166781569587359,0,"Peripherals"
"OTU_2233",1,0,0,0.411038514827598,3.38323026671778e-18,0.00131947287218303,1,-0.577350269189626,0,"Peripherals"
"OTU_2254",1,0,0,1.14381263892841,4.4624973432373e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_2311",1,0,0,0.202496281938564,0,0.00120946613826827,1,-0.866025403784439,0,"Peripherals"
"OTU_2320",2,0,175,0.00113193997422492,0.000289087271341077,0.0015783811789534,1,-0.272915295688405,0,"Peripherals"
"OTU_2343",3,0.333333333333333,3,0.240422677531645,1.31387848262903e-18,0.00255303592227949,2,1,0,"Peripherals"
"OTU_2364",2,0,1,0.606594572147192,2.83347710641679e-18,0.00252939247739989,1,1.15470053837925,0,"Peripherals"
"OTU_2377",1,0,0,1.24542141008202,2.59407526502883e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_2410",1,0,0,1.1928648083756,9.67924303157741e-19,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2419",2,1,0,0.606837631068574,3.76443113882095e-18,0.00174660730457053,2,0,0,"Peripherals"
"OTU_2471",3,0,25,0.0126036831881765,7.95972267780579e-18,0.00216265417780896,2,0.261325628127216,0,"Peripherals"
"OTU_2624",2,1,0,0.616106645981947,0,0.00172306961335662,2,0,0,"Peripherals"
"OTU_2628",1,0,0,0.236294877469255,0,0.00118184290288755,1,-0.5,0,"Peripherals"
"OTU_2632",1,0,0,0.409316928362352,2.49500731962772e-18,0.00131683277788415,1,-0.577350269189626,0,"Peripherals"
"OTU_2675",1,0,0,1.21760139321422,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_2693",2,0,348,0.000789641214668705,4.32123566145668e-07,0.00180575095433737,1,0.100560228473099,0,"Peripherals"
"OTU_2714",1,0,0,1.16479382609187,0,0.00173310225303414,1,0,0,"Peripherals"
"OTU_2731",1,0,0,0.407110287705352,0,0.00135044140951737,1,-0.577350269189626,0,"Peripherals"
"OTU_2753",1,0,0,1.24449060277789,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2812",1,0,0,1.2122340980564,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2844",2,0,2,0.296927080953339,9.05414358969228e-18,0.00223649822698946,1,0.866025403784439,0,"Peripherals"
"OTU_2854",1,0,0,1.16351545345226,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_2860",2,0,1,0.613597456274605,0,0.00252939247739991,1,1.15470053837925,0,"Peripherals"
"OTU_2870",2,1,0,0.00132562010988699,0.108761071404898,0.000846749686749171,2,-0.638943232544051,0,"Peripherals"
"OTU_2880",1,0,0,0.405521688045,3.7026383033887e-18,0.00131417425978112,1,-0.577350269189626,0,"Peripherals"
"OTU_2883",1,0,0,0.203735290184949,4.01791657861952e-18,0.0011941774687526,1,-0.866025403784439,0,"Peripherals"
